"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
162.924301236832,0.234002566132134,0.0726382043892973,3.22148059825406,0.00127530096706176,0.545128871800436,"CKS2"
3432.95362449799,-0.485351079206063,0.151313964204664,-3.20757625878856,0.00133858566630065,0.545128871800436,"DMTN"
342.982753098881,0.444912680967579,0.138414599785229,3.21434792036336,0.00130741150982998,0.545128871800436,"FLT3"
1480.75014505717,0.114241315732515,0.0355837290584578,3.21049307521526,0.00132507461139774,0.545128871800436,"HAT1"
1758.79850326713,0.133511275495868,0.0415641841200133,3.21217120755611,0.00131735843133491,0.545128871800436,"RPAP3"
303.181832233459,0.905209470641947,0.277786369331316,3.2586533054914,0.00111942375901647,0.545128871800436,"S100B"
2296.48684047105,-0.743576741135853,0.226012872804323,-3.28997517667778,0.0010019622157633,0.545128871800436,"SLC4A1"
231.441350108512,0.443294852231023,0.136260811875703,3.25328204146762,0.001140802050483,0.545128871800436,"TPST1"
1447.03486947234,-0.13641380746634,0.0417432387680093,-3.26792581247631,0.00108338759809926,0.545128871800436,"UBE2O"
112.205443215376,0.365212770819807,0.114728899012647,3.18326745887755,0.00145623032150545,0.575596449726815,"CENPU"
2429.99026329473,0.118675623128678,0.0377749329959976,3.14165012923391,0.00167998655423273,0.580796748857241,"MMADHC"
283.781925228722,-0.221825556122016,0.0704857097396101,-3.14709970207421,0.00164898723184288,0.580796748857241,"MZF1"
2126.36021701587,-0.44147879955777,0.140919109837668,-3.13285259938366,0.00173116356195012,0.580796748857241,"NPRL3"
162.825836364735,-0.397745235317019,0.125860711244613,-3.16020171333683,0.00157659946885952,0.580796748857241,"RHPN1"
293.418586224402,-0.390803075290357,0.12501626261667,-3.12601790447577,0.00177190763473078,0.580796748857241,"RILP"
639.166127611275,-0.208103868075383,0.066568528727708,-3.12615994453793,0.00177105198842428,0.580796748857241,"SAMD1"
21.1425493141594,-0.658083042134405,0.208086385796075,-3.16254732195372,0.00156395314619867,0.580796748857241,"SLC6A9"
224.271973802907,-0.508715310862621,0.163370776817811,-3.11386969427178,0.00184651019503876,0.583298729684895,"SPTB"
3085.35448344573,-0.441214736622546,0.141837065917526,-3.11071533924073,0.00186634759851555,0.583298729684895,"UBXN6"
276.433643190745,-0.176471731411794,0.0574047143976871,-3.07416791919279,0.00211090582151068,0.616705724680044,"SDHAP1"
22.4360981021534,-0.519794897613178,0.168865359317639,-3.07816179537115,0.00208281798357603,0.616705724680044,"SYNE4"
